Country,GH_Gas,date,Country,Data source,GH_Gas,Unit,max_year,date,Agriculture,Energy,Industrial Processes,Land-Use Change and Forestry,Other,Solvent and Other Product Use,Total GHG emissions with LULUCF,Total GHG emissions without LULUCF,Waste
Azerbaijan,Aggregate GHGs,2004-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,6.28,36.65,1.35,-5.28,,,40.98,46.26,1.97
Azerbaijan,Aggregate GHGs,2005-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,6.47,39.16,1.78,-5.35,,,43.97,49.32,1.92
Azerbaijan,Aggregate GHGs,2006-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,6.69,38.59,1.98,-5.35,,,43.88,49.24,1.97
Azerbaijan,Aggregate GHGs,2007-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,7.0,35.62,2.3,-5.44,,,41.51,46.94,2.02
Azerbaijan,Aggregate GHGs,2008-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,7.18,42.5,2.04,-5.38,,,48.4,53.78,2.07
Azerbaijan,Aggregate GHGs,2009-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,7.27,37.16,1.78,-5.36,,,42.92,48.28,2.08
Azerbaijan,Aggregate GHGs,2010-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,7.24,36.56,2.1,-5.41,,,42.64,48.05,2.14
Azerbaijan,Aggregate GHGs,2011-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,7.1,37.46,2.41,-5.44,,,43.69,49.13,2.16
Azerbaijan,Aggregate GHGs,2012-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,7.03,39.36,2.93,-5.44,,,46.36,51.8,2.48
Azerbaijan,Aggregate GHGs,2013-01-01,Azerbaijan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,6.69,49.23,1.3,-6.2,,,51.8,57.99,0.77
Bahamas,Aggregate GHGs,1994-01-01,Bahamas,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,,,,,0.31,,,,
Bahamas,Aggregate GHGs,1990-01-01,Bahamas,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1990-01-01,,1.89,,-3.58,,,-1.66,1.92,0.02
Bahamas,Aggregate GHGs,1994-01-01,Bahamas,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,0.02,1.87,,,,,2.2,2.2,
Bahamas,Aggregate GHGs,2000-01-01,Bahamas,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,0.02,0.7,,-2.63,,,-1.91,0.72,0.01
Bahrain,Aggregate GHGs,1994-01-01,Bahrain,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,0.05,,,,,,,,
Bahrain,Aggregate GHGs,1994-01-01,Bahrain,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,,15.2,2.02,,,,19.6,19.6,2.33
Bahrain,Aggregate GHGs,2000-01-01,Bahrain,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,,17.25,2.52,,,,22.37,22.37,2.6
Bangladesh,Aggregate GHGs,1994-01-01,Bangladesh,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,1994-01-01,28.12,15.21,1.28,7.84,,,53.76,45.93,1.31
Bangladesh,Aggregate GHGs,2001-01-01,Bangladesh,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2001-01-01,38.29,30.78,2.92,28.42,,,113.33,84.91,12.92
Bangladesh,Aggregate GHGs,2005-01-01,Bangladesh,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2005,2005-01-01,43.12,38.65,2.91,18.21,,,117.65,99.44,14.77
Barbados,Aggregate GHGs,1990-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1990-01-01,0.07,1.39,0.18,-0.01,,,3.27,3.28,1.64
Barbados,Aggregate GHGs,1994-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1994-01-01,0.07,1.88,0.04,-0.01,,,3.74,3.75,1.77
Barbados,Aggregate GHGs,1997-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,1997-01-01,0.07,2.03,0.17,-0.01,,,4.05,4.06,1.79
Barbados,Aggregate GHGs,2000-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2000-01-01,0.09,1.06,0.14,-0.05,,,1.47,1.52,0.23
Barbados,Aggregate GHGs,2001-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2001-01-01,0.08,0.98,0.13,-0.05,,,1.39,1.44,0.24
Barbados,Aggregate GHGs,2002-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2002-01-01,0.08,1.06,0.16,-0.05,,,1.5,1.54,0.24
Barbados,Aggregate GHGs,2003-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2003-01-01,0.07,1.05,0.17,-0.05,,,1.5,1.54,0.25
Barbados,Aggregate GHGs,2004-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2004-01-01,0.08,1.07,0.18,-0.05,,,1.55,1.59,0.26
Barbados,Aggregate GHGs,2005-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2005-01-01,0.07,1.12,0.19,-0.05,,,1.59,1.64,0.27
Barbados,Aggregate GHGs,2006-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2006-01-01,0.06,1.14,0.2,-0.05,,,1.63,1.67,0.28
Barbados,Aggregate GHGs,2007-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2007-01-01,0.06,1.22,0.2,-0.05,,,1.73,1.77,0.29
Barbados,Aggregate GHGs,2008-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2008-01-01,0.06,1.3,0.2,-0.05,,,1.82,1.87,0.3
Barbados,Aggregate GHGs,2009-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2009-01-01,0.06,1.38,0.18,-0.05,,,1.87,1.92,0.31
Barbados,Aggregate GHGs,2010-01-01,Barbados,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2010,2010-01-01,0.06,1.46,0.17,-0.06,,,1.92,1.98,0.3
Belarus,Aggregate GHGs,1990-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,31.97,98.1,6.03,-21.1,,,118.17,139.27,3.16
Belarus,Aggregate GHGs,1991-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,30.58,91.41,5.81,-24.42,,,106.46,130.88,3.08
Belarus,Aggregate GHGs,1992-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,27.87,85.02,5.33,-22.42,,,98.58,121.0,2.78
Belarus,Aggregate GHGs,1993-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,26.63,73.87,4.23,-18.06,,,89.27,107.33,2.6
Belarus,Aggregate GHGs,1994-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,23.87,61.81,3.5,-27.84,,,63.86,91.71,2.52
Belarus,Aggregate GHGs,1995-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,22.32,55.09,3.75,-28.91,,,54.77,83.68,2.52
Belarus,Aggregate GHGs,1996-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,22.64,56.41,3.76,-28.0,,,57.67,85.67,2.85
Belarus,Aggregate GHGs,1997-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,23.07,59.47,3.9,-26.19,,,63.21,89.4,2.95
Belarus,Aggregate GHGs,1998-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,22.8,55.96,4.34,-25.14,,,61.06,86.2,3.09
Belarus,Aggregate GHGs,1999-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,21.41,53.58,4.56,-32.08,,,50.73,82.81,3.25
Belarus,Aggregate GHGs,2000-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,21.02,52.4,4.42,-33.24,,,48.0,81.24,3.39
Belarus,Aggregate GHGs,2001-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,20.37,53.07,4.39,-32.08,,,49.16,81.24,3.41
Belarus,Aggregate GHGs,2002-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,19.7,52.09,4.65,-28.91,,,51.03,79.94,3.49
Belarus,Aggregate GHGs,2003-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,20.48,52.95,4.95,-25.17,,,56.94,82.1,3.73
Belarus,Aggregate GHGs,2004-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,20.99,56.47,5.13,-26.83,,,60.08,86.92,4.33
Belarus,Aggregate GHGs,2005-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,21.79,57.25,5.39,-29.14,,,59.14,88.28,3.84
Belarus,Aggregate GHGs,2006-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,22.46,59.92,5.75,-32.4,,,59.82,92.22,4.08
Belarus,Aggregate GHGs,2007-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,22.28,59.35,5.97,-33.07,,,58.67,91.74,4.15
Belarus,Aggregate GHGs,2008-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,23.15,61.33,6.07,-32.72,,,62.85,95.57,5.02
Belarus,Aggregate GHGs,2009-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,23.55,56.85,6.03,-38.44,,,53.02,91.46,5.03
Belarus,Aggregate GHGs,2010-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,23.48,58.59,6.27,-40.13,,,53.64,93.77,5.43
Belarus,Aggregate GHGs,2011-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,24.23,57.5,6.3,-37.58,,,55.8,93.38,5.35
Belarus,Aggregate GHGs,2012-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,24.26,58.25,6.35,-32.03,,,62.24,94.27,5.41
Belarus,Aggregate GHGs,2013-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,23.7,59.22,6.55,-35.12,,,60.24,95.36,5.9
Belarus,Aggregate GHGs,2014-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,23.61,58.0,6.9,-30.11,,,64.48,94.59,6.08
Belarus,Aggregate GHGs,2015-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,23.28,54.04,6.45,-27.41,,,62.55,89.96,6.19
Belarus,Aggregate GHGs,2016-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,23.45,56.03,6.04,-21.9,,,69.68,91.58,6.06
Belarus,Aggregate GHGs,2017-01-01,Belarus,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,24.04,57.71,6.08,-13.3,,,80.66,93.96,6.13
Belgium,Aggregate GHGs,1990-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,12.22,103.74,26.29,-3.31,,,143.27,146.59,4.34
Belgium,Aggregate GHGs,1991-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,12.1,107.43,25.32,-2.84,,,146.48,149.32,4.49
Belgium,Aggregate GHGs,1992-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,12.08,105.82,26.41,-2.65,,,146.27,148.92,4.61
Belgium,Aggregate GHGs,1993-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,12.21,105.69,25.56,-2.66,,,145.23,147.89,4.44
Belgium,Aggregate GHGs,1994-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,12.07,107.39,28.54,-2.4,,,150.12,152.52,4.52
Belgium,Aggregate GHGs,1995-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,12.29,107.7,30.17,-2.63,,,152.04,154.67,4.5
Belgium,Aggregate GHGs,1996-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,12.2,112.02,29.68,-2.58,,,155.72,158.3,4.41
Belgium,Aggregate GHGs,1997-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,12.19,106.18,26.94,-2.36,,,147.42,149.78,4.46
Belgium,Aggregate GHGs,1998-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,11.99,110.55,28.1,-2.91,,,152.05,154.96,4.32
Belgium,Aggregate GHGs,1999-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,12.2,105.15,27.23,-2.15,,,146.5,148.64,4.06
Belgium,Aggregate GHGs,2000-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,11.32,106.04,28.42,-1.77,,,147.96,149.73,3.95
Belgium,Aggregate GHGs,2001-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,11.09,106.49,27.03,-1.64,,,146.49,148.13,3.52
Belgium,Aggregate GHGs,2002-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,10.97,106.24,26.83,-1.7,,,145.87,147.57,3.53
Belgium,Aggregate GHGs,2003-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,10.59,107.46,26.68,-1.65,,,146.28,147.93,3.2
Belgium,Aggregate GHGs,2004-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,10.5,107.79,27.7,-1.55,,,147.68,149.23,3.23
Belgium,Aggregate GHGs,2005-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,10.28,105.5,26.44,-1.54,,,143.75,145.28,3.06
Belgium,Aggregate GHGs,2006-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,10.08,103.82,25.72,-1.52,,,141.14,142.66,3.04
Belgium,Aggregate GHGs,2007-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,10.27,101.72,23.98,-1.31,,,137.65,138.96,2.99
Belgium,Aggregate GHGs,2008-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,10.14,101.56,24.35,-1.05,,,137.77,138.83,2.78
Belgium,Aggregate GHGs,2009-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,10.26,94.8,18.6,-1.07,,,125.19,126.26,2.6
Belgium,Aggregate GHGs,2010-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,10.2,98.76,21.47,-0.33,,,132.59,132.92,2.5
Belgium,Aggregate GHGs,2011-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,10.09,89.19,20.63,-0.16,,,122.04,122.2,2.29
Belgium,Aggregate GHGs,2012-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,9.88,88.23,19.05,-0.25,,,119.12,119.37,2.21
Belgium,Aggregate GHGs,2013-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,9.92,87.75,19.8,-0.32,,,118.98,119.3,1.83
Belgium,Aggregate GHGs,2014-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,10.12,81.94,19.79,-0.28,,,113.22,113.51,1.65
Belgium,Aggregate GHGs,2015-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,10.05,85.72,19.75,-0.3,,,116.83,117.12,1.6
Belgium,Aggregate GHGs,2016-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,9.89,84.04,20.37,-0.29,,,115.5,115.78,1.48
Belgium,Aggregate GHGs,2017-01-01,Belgium,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,10.11,83.26,19.69,-0.26,,,114.28,114.54,1.48
Belize,Aggregate GHGs,1994-01-01,Belize,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2009,1994-01-01,0.27,0.61,0.0,-4.02,,,2.31,6.34,5.46
Belize,Aggregate GHGs,2000-01-01,Belize,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2009,2000-01-01,11.7,,,8.93,,,20.71,11.78,0.08
Belize,Aggregate GHGs,2003-01-01,Belize,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2009,2003-01-01,0.67,0.48,0.0,5.31,,,6.59,1.28,0.12
Belize,Aggregate GHGs,2006-01-01,Belize,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2009,2006-01-01,0.71,0.45,0.0,5.15,,,6.46,1.3,0.14
Belize,Aggregate GHGs,2009-01-01,Belize,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2009,2009-01-01,0.6,0.45,0.0,5.51,,,6.71,1.2,0.15
Benin,Aggregate GHGs,1995-01-01,Benin,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1995,1995-01-01,,,0.1,,,,,,
Benin,Aggregate GHGs,1995-01-01,Benin,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1995-01-01,37.96,1.0,,-47.52,,,-8.18,39.35,0.3
Benin,Aggregate GHGs,2000-01-01,Benin,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,4.24,1.88,,-11.33,,,-5.08,6.25,0.13
Bhutan,Aggregate GHGs,1994-01-01,Bhutan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,1.06,0.1,0.13,-3.55,,,-2.26,1.29,
Bhutan,Aggregate GHGs,2000-01-01,Bhutan,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,1.0,0.27,0.24,-6.31,,,-4.75,1.56,0.05
Bolivia,Aggregate GHGs,1990-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,1990-01-01,8.76,6.06,0.32,23.26,,,38.59,15.32,0.18
Bolivia,Aggregate GHGs,1994-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,1994-01-01,9.94,9.74,0.48,26.84,,,47.54,20.69,0.54
Bolivia,Aggregate GHGs,1998-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,1998-01-01,10.87,9.45,26.66,27.54,,,75.61,48.08,1.1
Bolivia,Aggregate GHGs,2000-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,2000-01-01,11.54,8.07,22.11,28.48,,,71.45,42.97,1.24
Bolivia,Aggregate GHGs,2002-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,2002-01-01,10.61,8.48,10.12,37.53,,,68.38,30.84,1.64
Bolivia,Aggregate GHGs,2004-01-01,Bolivia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,2004-01-01,11.66,9.03,21.27,48.05,,,91.71,43.67,1.7
Bosnia and Herzegovina,Aggregate GHGs,1990-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1990-01-01,4.61,24.89,3.55,-7.42,,,26.62,34.04,0.99
Bosnia and Herzegovina,Aggregate GHGs,1991-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1991-01-01,4.02,23.28,2.5,-7.69,,,23.11,30.8,0.99
Bosnia and Herzegovina,Aggregate GHGs,1992-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1992-01-01,3.44,6.41,0.04,-10.15,,,0.42,10.57,0.68
Bosnia and Herzegovina,Aggregate GHGs,1993-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1993-01-01,1.24,2.39,,-10.57,,,-6.56,4.01,0.38
Bosnia and Herzegovina,Aggregate GHGs,1994-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1994-01-01,1.4,2.62,,-10.08,,,-5.61,4.47,0.45
Bosnia and Herzegovina,Aggregate GHGs,1995-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1995-01-01,1.62,2.3,0.02,-10.24,,,-5.78,4.46,0.51
Bosnia and Herzegovina,Aggregate GHGs,1996-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1996-01-01,1.85,4.7,0.09,-9.37,,,-1.98,7.39,0.75
Bosnia and Herzegovina,Aggregate GHGs,1997-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1997-01-01,1.96,7.36,0.19,-8.48,,,1.76,10.24,0.74
Bosnia and Herzegovina,Aggregate GHGs,1998-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1998-01-01,1.99,11.11,0.31,-8.31,,,5.92,14.22,0.82
Bosnia and Herzegovina,Aggregate GHGs,1999-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,1999-01-01,2.1,11.19,0.39,-7.3,,,7.3,14.6,0.91
Bosnia and Herzegovina,Aggregate GHGs,2000-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2000-01-01,2.03,11.8,0.46,-7.3,,,7.95,15.25,0.96
Bosnia and Herzegovina,Aggregate GHGs,2001-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2001-01-01,2.2,12.33,0.6,-7.21,,,8.91,16.12,0.99
Bosnia and Herzegovina,Aggregate GHGs,2002-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2002-01-01,2.63,12.21,0.53,-4.72,,,11.36,16.08,0.71
Bosnia and Herzegovina,Aggregate GHGs,2003-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2003-01-01,2.61,12.43,0.54,-4.99,,,11.45,16.44,0.86
Bosnia and Herzegovina,Aggregate GHGs,2004-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2004-01-01,2.79,13.11,0.63,-7.31,,,10.14,17.45,0.91
Bosnia and Herzegovina,Aggregate GHGs,2005-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2005-01-01,3.04,11.74,0.75,-7.41,,,9.05,16.46,0.94
Bosnia and Herzegovina,Aggregate GHGs,2006-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2006-01-01,2.97,13.82,0.99,-7.09,,,11.63,18.72,0.93
Bosnia and Herzegovina,Aggregate GHGs,2007-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2007-01-01,2.68,13.92,1.08,-7.64,,,11.14,18.79,1.11
Bosnia and Herzegovina,Aggregate GHGs,2008-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2008-01-01,2.76,14.91,1.51,-7.4,,,12.98,20.38,1.2
Bosnia and Herzegovina,Aggregate GHGs,2009-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2009-01-01,2.76,18.02,1.72,-8.0,,,15.78,23.78,1.28
Bosnia and Herzegovina,Aggregate GHGs,2010-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2010-01-01,2.88,19.99,1.91,-5.69,,,20.05,25.74,0.97
Bosnia and Herzegovina,Aggregate GHGs,2011-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2011-01-01,2.92,21.88,2.28,-5.9,,,22.2,28.11,1.04
Bosnia and Herzegovina,Aggregate GHGs,2012-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2012-01-01,2.47,15.92,2.18,-7.55,,,14.27,21.82,1.25
Bosnia and Herzegovina,Aggregate GHGs,2013-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2013-01-01,2.78,18.18,2.0,-6.14,,,17.89,24.03,1.07
Bosnia and Herzegovina,Aggregate GHGs,2014-01-01,Bosnia and Herzegovina,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2014,2014-01-01,2.45,20.15,2.19,-6.4,,,19.34,25.74,0.95
Botswana,Aggregate GHGs,1994-01-01,Botswana,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,,,0.21,,,,,,
Botswana,Aggregate GHGs,1994-01-01,Botswana,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,5.07,3.84,,-38.73,,,-29.44,9.29,0.17
Botswana,Aggregate GHGs,2000-01-01,Botswana,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,1.78,4.24,,-42.94,,,-36.8,6.14,0.12
Brazil,Aggregate GHGs,1990-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1990-01-01,287.0,186.71,48.21,792.04,,,1341.54,549.51,27.6
Brazil,Aggregate GHGs,1991-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1991-01-01,295.46,192.58,54.44,649.34,,,1220.46,571.12,28.64
Brazil,Aggregate GHGs,1992-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1992-01-01,301.62,196.02,52.49,800.37,,,1380.31,579.94,29.81
Brazil,Aggregate GHGs,1993-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1993-01-01,303.59,200.89,56.85,861.93,,,1454.08,592.15,30.82
Brazil,Aggregate GHGs,1994-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1994-01-01,310.91,209.96,57.63,861.96,,,1472.36,610.4,31.9
Brazil,Aggregate GHGs,1995-01-01,Brazil,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2015,1995-01-01,316.67,225.24,61.0,1931.48,,,2567.59,636.11,33.21
